unitid,year,pell_share
448503,2011,77.0
448512,2011,86.0
448521,2011,100.0
448530,2011,89.0
448558,2011,91.0
448567,2011,86.0
448576,2011,77.0
448585,2011,78.0
448594,2011,72.0
448600,2011,83.0
448619,2011,94.0
448628,2011,82.0
448646,2011,68.0
448655,2011,83.0
448664,2011,81.0
448673,2011,78.0
448707,2011,85.0
448716,2011,86.0
448734,2011,0.0
448752,2011,97.0
448761,2011,78.0
448770,2011,60.0
448789,2011,94.0
448798,2011,86.0
448822,2011,80.0
448831,2011,80.0
448840,2011,34.0
448859,2011,73.0
448877,2011,100.0
448895,2011,76.0
448974,2011,76.0
448983,2011,77.0
449010,2011,69.0
449038,2011,40.0
449074,2011,52.0
449083,2011,98.0
449092,2011,100.0
449117,2011,78.0
449126,2011,79.0
449135,2011,93.0
449144,2011,91.0
449153,2011,92.0
449162,2011,93.0
449171,2011,78.0
449180,2011,83.0
449199,2011,84.0
449205,2011,79.0
449214,2011,79.0
449223,2011,91.0
449232,2011,86.0
449241,2011,65.0
449250,2011,80.0
449269,2011,80.0
449278,2011,91.0
449302,2011,100.0
449311,2011,97.0
449320,2011,77.0
449339,2011,89.0
449348,2011,100.0
449357,2011,73.0
449366,2011,27.0
449375,2011,88.0
449384,2011,100.0
449393,2011,90.0
449418,2011,89.0
449436,2011,86.0
449445,2011,84.0
449454,2011,71.0
449463,2011,88.0
449472,2011,72.0
449490,2011,41.0
449506,2011,74.0
449524,2011,79.0
449533,2011,67.0
449551,2011,57.0
449597,2011,38.0
449603,2011,91.0
449612,2011,100.0
449658,2011,21.0
449667,2011,43.0
449685,2011,100.0
449700,2011,74.0
449719,2011,46.0
449728,2011,89.0
449746,2011,92.0
449755,2011,0.0
449764,2011,62.0
449773,2011,77.0
449782,2011,73.0
449791,2011,48.0
449807,2011,42.0
449816,2011,30.0
449825,2011,100.0
449852,2011,57.0
449861,2011,78.0
449870,2011,0.0
449898,2011,82.0
449904,2011,66.0
449931,2011,17.0
449959,2011,63.0
449968,2011,45.0
449977,2011,48.0
449986,2011,59.0
449995,2011,57.0
450003,2011,83.0
450012,2011,69.0
450021,2011,91.0
450049,2011,73.0
450058,2011,84.0
450067,2011,94.0
450076,2011,72.0
450085,2011,64.0
450094,2011,74.0
450119,2011,96.0
450128,2011,91.0
450146,2011,50.0
450155,2011,59.0
450173,2011,61.0
450182,2011,93.0
450191,2011,98.0
450207,2011,84.0
450216,2011,75.0
450225,2011,77.0
450234,2011,70.0
450243,2011,87.0
450252,2011,83.0
450261,2011,82.0
450270,2011,80.0
450289,2011,100.0
450298,2011,100.0
450377,2011,33.0
450395,2011,58.0
450401,2011,67.0
450429,2011,88.0
450447,2011,73.0
450456,2011,96.0
450465,2011,71.0
450474,2011,100.0
450483,2011,85.0
450492,2011,93.0
450508,2011,100.0
450517,2011,95.0
450526,2011,75.0
450535,2011,88.0
450544,2011,33.0
450571,2011,88.0
450580,2011,73.0
450599,2011,83.0
450605,2011,77.0
450614,2011,83.0
450623,2011,81.0
450641,2011,81.0
450650,2011,49.0
450669,2011,100.0
450678,2011,87.0
450696,2011,80.0
450702,2011,74.0
450720,2011,75.0
450739,2011,69.0
450757,2011,65.0
450775,2011,73.0
450784,2011,74.0
450793,2011,77.0
450809,2011,87.0
450818,2011,81.0
450827,2011,79.0
450836,2011,89.0
450845,2011,83.0
450854,2011,87.0
450863,2011,98.0
450872,2011,70.0
450881,2011,85.0
450933,2011,66.0
450951,2011,65.0
450960,2011,75.0
450979,2011,41.0
450988,2011,38.0
451006,2011,89.0
451015,2011,100.0
451024,2011,13.0
451042,2011,100.0
451051,2011,50.0
451060,2011,63.0
451097,2011,97.0
451103,2011,92.0
451121,2011,80.0
451149,2011,63.0
451158,2011,44.0
451167,2011,85.0
451194,2011,78.0
451200,2011,75.0
451219,2011,50.0
451228,2011,68.0
451237,2011,53.0
451255,2011,85.0
451264,2011,60.0
451282,2011,72.0
451307,2011,88.0
451316,2011,100.0
451334,2011,70.0
451343,2011,82.0
451352,2011,28.0
451361,2011,33.0
451398,2011,72.0
451404,2011,83.0
451413,2011,27.0
451422,2011,100.0
451440,2011,100.0
451459,2011,62.0
451468,2011,41.0
451477,2011,66.0
451495,2011,61.0
451501,2011,67.0
451529,2011,83.0
451538,2011,100.0
451547,2011,40.0
451556,2011,91.0
451565,2011,67.0
451574,2011,61.0
451583,2011,59.0
451592,2011,0.0
451608,2011,50.0
451617,2011,77.0
451626,2011,46.0
451635,2011,68.0
451644,2011,93.0
451653,2011,94.0
451662,2011,77.0
451699,2011,84.0
451705,2011,76.0
451714,2011,60.0
451741,2011,91.0
451750,2011,78.0
451769,2011,61.0
451796,2011,69.0
451802,2011,100.0
451811,2011,100.0
451820,2011,54.0
451848,2011,63.0
451857,2011,89.0
451866,2011,96.0
451875,2011,70.0
451884,2011,86.0
451893,2011,96.0
451909,2011,89.0
451918,2011,52.0
451936,2011,67.0
451945,2011,64.0
451954,2011,81.0
451963,2011,67.0
451972,2011,70.0
451981,2011,80.0
451990,2011,76.0
452009,2011,42.0
452018,2011,64.0
452027,2011,76.0
452036,2011,76.0
452045,2011,64.0
452054,2011,50.0
452063,2011,60.0
452072,2011,81.0
452081,2011,87.0
452090,2011,75.0
452106,2011,67.0
452115,2011,96.0
452124,2011,85.0
452373,2011,92.0
452540,2011,0.0
452841,2011,88.0
452948,2011,57.0
453075,2011,49.0
453109,2011,81.0
453127,2011,100.0
453163,2011,44.0
453215,2011,0.0
453297,2011,0.0
453349,2011,76.0
453455,2011,75.0
453464,2011,95.0
453473,2011,63.0
453482,2011,82.0
453552,2011,74.0
453570,2011,59.0
453747,2011,93.0
453756,2011,60.0
453792,2011,0.0
453817,2011,60.0
454078,2011,100.0
454175,2011,90.0
454184,2011,38.0
454209,2011,75.0
454227,2011,55.0
454236,2011,62.0
454245,2011,67.0
454315,2011,76.0
454324,2011,85.0
454333,2011,83.0
454342,2011,83.0
454351,2011,88.0
454360,2011,83.0
454379,2011,84.0
454388,2011,87.0
454397,2011,87.0
454458,2011,95.0
454467,2011,84.0
454476,2011,88.0
454485,2011,82.0
454494,2011,81.0
454500,2011,94.0
454519,2011,92.0
454528,2011,90.0
454537,2011,52.0
454546,2011,76.0
454555,2011,70.0
454564,2011,64.0
454573,2011,70.0
454591,2011,57.0
454607,2011,67.0
454616,2011,55.0
454625,2011,96.0
454634,2011,62.0
454652,2011,76.0
454698,2011,100.0
454704,2011,90.0
454722,2011,94.0
454731,2011,78.0
454740,2011,0.0
454759,2011,100.0
454768,2011,75.0
454777,2011,53.0
454786,2011,61.0
454795,2011,60.0
454801,2011,0.0
454810,2011,20.0
454829,2011,50.0
454847,2011,52.0
454856,2011,100.0
454865,2011,86.0
454874,2011,83.0
454883,2011,77.0
454892,2011,60.0
454908,2011,98.0
454917,2011,83.0
454926,2011,60.0
454935,2011,71.0
454944,2011,81.0
454953,2011,100.0
454962,2011,100.0
454971,2011,85.0
454980,2011,70.0
454999,2011,79.0
455008,2011,71.0
455017,2011,53.0
455035,2011,0.0
455053,2011,100.0
455062,2011,78.0
455071,2011,37.0
455080,2011,72.0
455105,2011,26.0
455114,2011,48.0
455141,2011,45.0
455187,2011,100.0
455196,2011,61.0
455202,2011,23.0
455211,2011,61.0
455220,2011,91.0
455239,2011,100.0
455248,2011,100.0
455257,2011,88.0
455275,2011,64.0
455284,2011,55.0
455293,2011,85.0
455327,2011,86.0
455336,2011,41.0
455345,2011,79.0
455354,2011,56.0
455372,2011,19.0
455381,2011,75.0
455390,2011,41.0
455415,2011,100.0
455424,2011,63.0
455460,2011,75.0
455479,2011,77.0
455488,2011,82.0
455497,2011,54.0
455512,2011,60.0
455530,2011,75.0
455549,2011,100.0
455558,2011,86.0
455567,2011,87.0
455585,2011,58.0
455600,2011,86.0
455619,2011,87.0
455628,2011,94.0
455646,2011,94.0
455655,2011,88.0
455673,2011,60.0
455716,2011,88.0
455725,2011,73.0
455734,2011,30.0
455743,2011,95.0
455752,2011,93.0
455761,2011,82.0
455770,2011,56.0
455789,2011,100.0
455798,2011,53.0
455831,2011,90.0
455840,2011,98.0
455859,2011,85.0
455868,2011,87.0
455877,2011,50.0
455886,2011,55.0
455895,2011,77.0
455901,2011,58.0
455910,2011,60.0
455929,2011,82.0
455938,2011,50.0
455947,2011,38.0
455956,2011,100.0
455965,2011,51.0
455974,2011,100.0
455983,2011,52.0
456001,2011,59.0
456010,2011,48.0
456029,2011,61.0
456038,2011,41.0
456056,2011,94.0
456065,2011,73.0
456074,2011,68.0
456092,2011,93.0
456117,2011,100.0
456126,2011,86.0
456135,2011,80.0
456144,2011,100.0
456153,2011,79.0
456180,2011,97.0
456205,2011,94.0
456214,2011,88.0
456250,2011,66.0
456278,2011,91.0
456287,2011,96.0
456296,2011,81.0
456302,2011,64.0
456311,2011,88.0
456320,2011,76.0
456339,2011,80.0
456348,2011,80.0
456357,2011,64.0
456366,2011,76.0
456375,2011,73.0
456393,2011,64.0
456409,2011,86.0
456418,2011,85.0
456427,2011,64.0
456436,2011,79.0
456445,2011,89.0
456454,2011,87.0
456481,2011,100.0
456490,2011,33.0
456506,2011,81.0
456515,2011,87.0
456551,2011,63.0
456560,2011,57.0
456588,2011,90.0
456597,2011,83.0
456612,2011,81.0
456630,2011,0.0
456667,2011,80.0
456719,2011,90.0
456728,2011,81.0
456737,2011,89.0
456746,2011,68.0
456755,2011,91.0
456764,2011,88.0
456773,2011,95.0
456782,2011,59.0
456791,2011,91.0
456807,2011,61.0
456816,2011,73.0
456825,2011,58.0
456834,2011,50.0
456852,2011,95.0
456861,2011,82.0
456870,2011,55.0
456889,2011,79.0
456898,2011,80.0
456904,2011,81.0
456913,2011,74.0
456922,2011,81.0
456931,2011,75.0
456940,2011,86.0
456959,2011,30.0
456968,2011,96.0
456977,2011,100.0
456995,2011,77.0
457004,2011,100.0
457013,2011,81.0
457022,2011,97.0
457031,2011,9.0
457068,2011,70.0
457077,2011,69.0
457086,2011,77.0
457101,2011,63.0
457110,2011,50.0
457129,2011,100.0
457174,2011,89.0
457192,2011,73.0
457208,2011,93.0
457217,2011,100.0
457226,2011,0.0
457244,2011,55.0
457253,2011,88.0
457262,2011,73.0
457280,2011,88.0
457299,2011,60.0
457305,2011,100.0
457314,2011,90.0
457323,2011,59.0
457332,2011,18.0
457341,2011,39.0
457378,2011,67.0
457387,2011,44.0
457396,2011,92.0
457411,2011,78.0
457420,2011,76.0
457439,2011,96.0
457448,2011,89.0
457457,2011,100.0
457466,2011,67.0
457475,2011,70.0
457484,2011,59.0
457493,2011,78.0
457527,2011,83.0
457536,2011,42.0
457545,2011,61.0
457554,2011,94.0
457563,2011,42.0
457572,2011,61.0
457581,2011,74.0
457606,2011,88.0
457624,2011,64.0
457633,2011,68.0
457642,2011,59.0
457651,2011,54.0
457679,2011,71.0
457688,2011,43.0
457697,2011,100.0
457703,2011,100.0
457721,2011,91.0
457730,2011,76.0
457749,2011,66.0
457758,2011,95.0
457767,2011,100.0
457776,2011,66.0
457785,2011,66.0
457794,2011,96.0
457800,2011,12.0
457819,2011,23.0
457828,2011,10.0
457837,2011,63.0
457846,2011,83.0
457855,2011,62.0
457864,2011,72.0
457891,2011,81.0
457907,2011,14.0
457916,2011,60.0
457925,2011,67.0
457943,2011,50.0
457952,2011,49.0
457961,2011,50.0
457989,2011,81.0
457998,2011,89.0
458007,2011,82.0
458016,2011,100.0
458034,2011,62.0
458043,2011,46.0
458052,2011,0.0
458061,2011,100.0
458070,2011,59.0
458089,2011,93.0
458098,2011,47.0
458104,2011,42.0
458113,2011,57.0
458122,2011,67.0
458131,2011,44.0
458140,2011,62.0
458168,2011,72.0
458177,2011,87.0
458186,2011,78.0
458195,2011,100.0
458210,2011,27.0
458229,2011,50.0
458238,2011,100.0
458247,2011,97.0
458256,2011,96.0
458265,2011,84.0
458274,2011,58.0
458283,2011,85.0
458292,2011,78.0
458308,2011,88.0
458317,2011,70.0
458326,2011,90.0
458335,2011,88.0
458344,2011,79.0
458353,2011,77.0
458362,2011,82.0
458371,2011,90.0
458380,2011,93.0
458399,2011,80.0
458405,2011,91.0
458414,2011,100.0
458432,2011,85.0
458441,2011,89.0
458469,2011,99.0
458478,2011,64.0
458487,2011,75.0
458496,2011,64.0
458502,2011,87.0
458557,2011,98.0
458593,2011,94.0
458609,2011,94.0
458618,2011,85.0
458627,2011,92.0
458636,2011,84.0
458645,2011,84.0
458654,2011,89.0
458663,2011,77.0
458672,2011,58.0
458681,2011,78.0
458690,2011,79.0
458706,2011,80.0
458715,2011,88.0
458733,2011,64.0
458742,2011,64.0
458751,2011,79.0
458760,2011,72.0
458779,2011,67.0
458797,2011,81.0
458803,2011,85.0
458812,2011,50.0
458821,2011,88.0
458830,2011,76.0
458849,2011,64.0
458858,2011,84.0
458867,2011,93.0
458919,2011,60.0
458937,2011,0.0
458955,2011,100.0
458964,2011,33.0
458973,2011,0.0
458982,2011,68.0
458991,2011,85.0
459000,2011,93.0
459019,2011,95.0
459028,2011,87.0
459037,2011,92.0
459046,2011,93.0
459055,2011,86.0
459064,2011,84.0
459073,2011,90.0
459091,2011,33.0
459107,2011,93.0
459116,2011,59.0
459125,2011,72.0
459134,2011,92.0
459143,2011,36.0
459152,2011,93.0
459161,2011,67.0
459170,2011,100.0
459189,2011,86.0
459198,2011,77.0
459204,2011,19.0
459213,2011,66.0
459231,2011,51.0
459259,2011,87.0
459268,2011,72.0
459277,2011,46.0
459286,2011,66.0
459295,2011,63.0
459301,2011,57.0
459310,2011,100.0
459329,2011,52.0
459338,2011,90.0
459347,2011,69.0
459356,2011,23.0
459365,2011,57.0
459374,2011,63.0
459392,2011,54.0
459408,2011,89.0
459417,2011,81.0
459426,2011,79.0
459435,2011,63.0
459444,2011,100.0
459453,2011,58.0
459462,2011,88.0
459471,2011,60.0
459480,2011,63.0
459499,2011,61.0
459514,2011,70.0
459523,2011,100.0
459532,2011,54.0
459541,2011,88.0
459550,2011,52.0
459569,2011,73.0
459578,2011,67.0
459587,2011,66.0
459596,2011,73.0
459602,2011,80.0
459611,2011,85.0
459620,2011,80.0
459639,2011,63.0
459648,2011,100.0
459657,2011,64.0
459666,2011,63.0
459675,2011,37.0
459684,2011,85.0
459693,2011,69.0
459709,2011,92.0
459718,2011,74.0
459727,2011,60.0
459815,2011,58.0
459833,2011,100.0
459842,2011,89.0
459851,2011,81.0
459930,2011,92.0
459958,2011,75.0
459967,2011,71.0
459976,2011,87.0
459985,2011,83.0
459994,2011,100.0
460002,2011,50.0
460011,2011,82.0
460020,2011,94.0
460039,2011,82.0
460048,2011,75.0
460057,2011,100.0
460066,2011,67.0
460093,2011,81.0
460109,2011,89.0
460118,2011,88.0
460127,2011,72.0
460136,2011,58.0
460145,2011,89.0
460172,2011,0.0
460181,2011,80.0
460190,2011,86.0
460206,2011,89.0
460215,2011,69.0
460330,2011,0.0
460358,2011,94.0
460367,2011,93.0
460385,2011,32.0
460394,2011,58.0
460446,2011,89.0
460455,2011,50.0
460464,2011,38.0
460473,2011,92.0
460482,2011,95.0
460516,2011,77.0
460525,2011,78.0
460534,2011,77.0
460543,2011,63.0
460552,2011,61.0
460561,2011,44.0
460570,2011,34.0
460589,2011,75.0
460598,2011,83.0
460604,2011,21.0
460613,2011,84.0
460631,2011,98.0
460640,2011,60.0
460659,2011,56.0
460668,2011,89.0
460677,2011,100.0
460686,2011,92.0
460695,2011,70.0
460701,2011,68.0
460710,2011,68.0
460729,2011,10.0
460738,2011,100.0
460756,2011,76.0
460765,2011,55.0
460774,2011,96.0
460783,2011,88.0
460808,2011,63.0
460817,2011,84.0
460826,2011,86.0
460835,2011,88.0
460844,2011,100.0
460853,2011,98.0
460862,2011,63.0
460871,2011,71.0
460899,2011,70.0
460905,2011,76.0
460914,2011,44.0
460923,2011,93.0
460932,2011,54.0
460950,2011,60.0
460969,2011,99.0
460978,2011,59.0
460987,2011,48.0
460996,2011,44.0
461005,2011,0.0
461014,2011,93.0
461023,2011,75.0
461032,2011,100.0
461041,2011,93.0
461111,2011,83.0
461148,2011,52.0
461157,2011,10.0
461166,2011,100.0
461175,2011,29.0
461184,2011,65.0
461193,2011,78.0
461227,2011,38.0
461236,2011,0.0
461245,2011,100.0
461254,2011,100.0
461263,2011,83.0
461272,2011,63.0
461281,2011,23.0
461290,2011,65.0
461306,2011,12.0
461315,2011,90.0
461342,2011,45.0
461351,2011,84.0
461360,2011,87.0
461388,2011,79.0
461397,2011,44.0
461403,2011,77.0
461421,2011,55.0
461449,2011,70.0
461458,2011,70.0
461467,2011,100.0
461476,2011,100.0
461494,2011,60.0
461500,2011,75.0
461528,2011,14.0
461537,2011,86.0
461546,2011,63.0
461555,2011,64.0
461564,2011,96.0
461573,2011,73.0
461582,2011,42.0
461591,2011,44.0
461607,2011,100.0
461616,2011,33.0
461625,2011,100.0
461634,2011,77.0
461652,2011,82.0
461661,2011,22.0
461670,2011,67.0
461689,2011,22.0
461698,2011,77.0
461704,2011,67.0
461713,2011,86.0
461731,2011,43.0
461740,2011,51.0
461759,2011,100.0
461768,2011,53.0
461786,2011,64.0
461795,2011,59.0
461801,2011,77.0
461810,2011,81.0
461829,2011,49.0
461838,2011,69.0
461847,2011,50.0
461856,2011,82.0
461865,2011,30.0
461874,2011,91.0
461883,2011,8.0
461892,2011,84.0
461908,2011,64.0
461917,2011,56.0
461926,2011,62.0
461935,2011,94.0
461944,2011,79.0
461953,2011,33.0
461962,2011,62.0
461971,2011,71.0
461980,2011,51.0
461999,2011,77.0
462008,2011,44.0
462017,2011,55.0
462026,2011,100.0
462035,2011,77.0
462053,2011,83.0
462062,2011,59.0
462071,2011,49.0
462239,2011,92.0
462257,2011,89.0
462266,2011,63.0
462293,2011,33.0
462309,2011,30.0
462318,2011,47.0
462327,2011,33.0
462336,2011,80.0
462345,2011,39.0
462354,2011,20.0
462363,2011,97.0
462372,2011,100.0
462390,2011,89.0
462406,2011,85.0
463621,2011,97.0
465812,2011,54.0
466152,2011,88.0
466170,2011,100.0
466189,2011,60.0
466514,2011,69.0
466523,2011,85.0
466921,2011,71.0
466930,2011,100.0
467058,2011,44.0
467094,2011,69.0
467155,2011,97.0
467340,2011,48.0
467368,2011,87.0
467508,2011,85.0
467517,2011,90.0
467526,2011,84.0
467535,2011,81.0
467544,2011,98.0
467553,2011,87.0
467562,2011,74.0
467571,2011,86.0
467580,2011,88.0
467599,2011,63.0
467605,2011,73.0
467614,2011,91.0
467623,2011,81.0
467632,2011,77.0
467641,2011,83.0
467650,2011,82.0
467669,2011,91.0
467678,2011,83.0
467784,2011,88.0
467793,2011,85.0
467809,2011,57.0
467863,2011,55.0
467872,2011,64.0
467881,2011,93.0
467906,2011,87.0
468015,2011,74.0
468024,2011,93.0
468246,2011,80.0
468255,2011,82.0
468398,2011,67.0
468705,2011,100.0
468723,2011,96.0
468732,2011,62.0
468769,2011,82.0
468866,2011,93.0
468875,2011,99.0
468893,2011,69.0
468963,2011,65.0
469054,2011,74.0
469124,2011,63.0
469133,2011,52.0
469142,2011,57.0
469151,2011,49.0
469160,2011,51.0
469188,2011,81.0
469197,2011,74.0
469391,2011,89.0
469407,2011,90.0
469416,2011,90.0
469568,2011,81.0
469586,2011,80.0
469610,2011,78.0
469629,2011,67.0
469638,2011,88.0
469647,2011,94.0
469911,2011,72.0
469920,2011,77.0
469957,2011,58.0
469993,2011,95.0
470047,2011,55.0
470092,2011,66.0
470162,2011,89.0
470223,2011,100.0
470296,2011,18.0
470302,2011,90.0
470393,2011,87.0
470852,2011,71.0
470861,2011,67.0
470870,2011,86.0
470889,2011,81.0
470898,2011,72.0
470904,2011,92.0
474702,2011,88.0
474863,2011,89.0
474881,2011,42.0
474890,2011,37.0
474906,2011,100.0
474915,2011,66.0
474924,2011,40.0
474933,2011,71.0
474942,2011,100.0
474951,2011,96.0
474960,2011,85.0
474979,2011,92.0
474997,2011,69.0
475015,2011,33.0
475024,2011,80.0
475042,2011,96.0
475051,2011,63.0
475060,2011,94.0
475079,2011,82.0
475088,2011,0.0
475097,2011,27.0
475121,2011,67.0
475130,2011,61.0
475176,2011,92.0
475185,2011,0.0
475194,2011,75.0
475246,2011,94.0
475255,2011,40.0
475282,2011,90.0
475291,2011,100.0
475325,2011,74.0
475352,2011,93.0
475389,2011,10.0
475404,2011,33.0
475413,2011,58.0
475431,2011,86.0
475440,2011,26.0
475459,2011,88.0
475468,2011,44.0
475477,2011,80.0
475486,2011,60.0
475501,2011,100.0
475529,2011,25.0
475538,2011,78.0
475547,2011,48.0
475556,2011,43.0
475574,2011,86.0
475583,2011,97.0
475608,2011,3.0
475626,2011,88.0
475635,2011,0.0
475644,2011,0.0
475653,2011,71.0
475662,2011,100.0
475680,2011,64.0
475705,2011,50.0
475714,2011,2.0
475723,2011,0.0
475750,2011,92.0
475839,2011,0.0
475857,2011,0.0
476063,2011,54.0
476090,2011,72.0
476106,2011,81.0
476115,2011,70.0
476124,2011,75.0
476133,2011,84.0
476142,2011,71.0
476151,2011,78.0
476160,2011,61.0
476179,2011,36.0
476203,2011,78.0
476230,2011,100.0
476294,2011,50.0
476319,2011,0.0
476328,2011,96.0
476337,2011,55.0
476346,2011,63.0
476373,2011,100.0
476382,2011,71.0
476391,2011,100.0
476470,2011,59.0
476489,2011,98.0
476498,2011,74.0
476504,2011,22.0
476513,2011,47.0
476522,2011,52.0
476531,2011,89.0
476540,2011,42.0
476559,2011,29.0
476568,2011,0.0
476577,2011,4.0
476586,2011,24.0
476595,2011,76.0
476601,2011,41.0
476610,2011,60.0
476629,2011,48.0
476638,2011,47.0
476647,2011,30.0
476656,2011,20.0
476665,2011,39.0
476674,2011,33.0
476683,2011,100.0
476692,2011,25.0
476708,2011,70.0
476717,2011,92.0
